name,price,brandId,brandName,itemId,inStock,image
Bawang Merah Peking India Fresh 1 Kg,7444,4484,No Brand,5985764155,TRUE,https://id-test-11.slatic.net/p/ddbb4e85d9f8cab2a61d8a061b18a1da.png
KURMA KHALAS / KURMA KHALAS BEST QUALITY / KURMA KHOLAS AL SAAD / PREMIUM ORIGINAL DATES,7450,4484,No Brand,1593498974,TRUE,https://id-test-11.slatic.net/p/d1de6e61f7590569a80164a98f3bbf46.jpg
Bawang Putih Kating Pretelan Bersih Kualitas Super 250 g,7500,4484,No Brand,4847432216,TRUE,https://id-test-11.slatic.net/p/2da4cc943611e9d10aa6aca5bc06c3ee.jpg
kentang 1kg ukuran DN,7500,4484,No Brand,6315026170,TRUE,https://filebroker-cdn.lazada.co.id/kf/Scfcd8026af48460fbd493341da9f3f19k.jpg
Pisang Ambon Per 1 Kg,7500,124171441,nobrand,6544094909,TRUE,https://sg-test-11.slatic.net/p/720cbfd81775bde2f15fac6a29e86baa.png
Kusuka Keripik Emping Original 50 Gram,7500,123771265,KedaiMart,6532218356,TRUE,https://id-test-11.slatic.net/p/bebc4c70143de1d5cf0467a8535ec653.jpg
BUAH LONTAR segar fress. / 1 buah bulat,7500,4484,No Brand,6455766043,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sd504283a1b8f480c911e7d5f75df84211.jpg
"Kurma Sayer Basah 1kg SALE !!!! cuci gudang , Kurma Saudi Kurma Madu manis legit",7500,4484,No Brand,6325212774,TRUE,https://sg-test-11.slatic.net/p/78e3521f0d08281fe46032172eeccf51.jpg
"kentang rendang,kentang ukuran kecil 1kg kentang mentah",7500,4484,No Brand,6316280609,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sd3a60985374b43ab9979476f6a1e6d2dF.jpg
TEMULAWAK SEGAR 1 KG ORGANIK TERMURAH,7500,4484,No Brand,6204444297,TRUE,https://id-test-11.slatic.net/p/18f42cf7668e6eb2818704be58c2ccb2.jpg
KURMA MESIR ORIGINAL / KURMA MESIR TERMURAH KUALITAS TERBAIK,7500,4484,No Brand,6134778229,TRUE,https://id-test-11.slatic.net/p/a70f753993a994aad6eb3b58b33d59b0.jpg
Pokcoy 250 Gram,7500,4484,No Brand,6064912766,TRUE,https://id-test-11.slatic.net/p/ac817971d8632e5a2dc2b2383813b209.jpg
Tomat Merah 250 Gram,7500,4484,No Brand,6064894917,TRUE,https://id-test-11.slatic.net/p/38291e80b3ab6ec72e6c2960126590c8.jpg
Lemon California big fresh petik kebun per  500 gram.,7500,4484,No Brand,5900084580,TRUE,https://id-test-11.slatic.net/p/57854965cca21d206bf34357077daa79.jpg
BAWANG PUTIH KUALITAS SUPER BERAT 500 GRAM ADA JUGA YANG 100 GRAM,7500,4484,No Brand,5565228352,TRUE,https://filebroker-cdn.lazada.co.id/kf/S72a40b844f464d499b0c95637a4aaadcd.jpg
Baby Potato / Kentang Rendang 500gr -08,7500,4484,No Brand,5363360652,TRUE,https://id-test-11.slatic.net/p/7b93ab64413cd970bbe6d74325f24971.jpg
Ubi Merah Segar 1 kilo gram,7500,4484,No Brand,5284582499,TRUE,https://id-test-11.slatic.net/p/bd7892105c6bd416e879b6df995baf48.jpg
buah pukih fresh - buah nam nam,7500,4484,No Brand,4935190324,TRUE,https://id-test-11.slatic.net/p/9d91134ae237e82e981a621364f0db2c.jpg
(PROMO) Promo Ubi Talas Ubi Pulen 500g (FRESH),7500,4484,No Brand,4693166349,TRUE,https://id-test-11.slatic.net/p/6491bd455738ae448f32f09b3951d2c5.jpg
500 biji benih Pakchoy segar/tanaman sayur segar,7500,4484,No Brand,2861548789,TRUE,https://id-test-11.slatic.net/p/40d6ec76c87cb6faf401057d8db793f7.jpg
benih pak choy hijau 3 ml,7500,4484,No Brand,2270432750,TRUE,https://id-test-11.slatic.net/p/02e7783e15dd235b583c28688f9ace3c.jpg
DAUN MINT 100 GRAM,7500,4484,No Brand,2110096917,TRUE,https://id-test-11.slatic.net/p/5a7766c86237d026868ea71226559daa.jpg
Biang kepala empu kunyit original 500gr termurah segar alami sehat hebal obat magh The cheapest turmeric starter -fadhilaberkahofficialstore,7548,4484,No Brand,5697638280,TRUE,https://id-test-11.slatic.net/p/1cda212aca65f6f709dfd0b32324eefe.jpg
Kemiri Bulat / Kemiri Utuh / kemiri Belah / Kemiri Pecah / Kemiri 100 g,7595,4484,No Brand,3296584305,TRUE,https://id-test-11.slatic.net/p/db8a83d802744170e5709b623105b0a1.jpg
CARI SAYUR - Ubi Ungu [1 kg],7600,121239277,CARI SAYUR,1346882068,TRUE,https://id-test-11.slatic.net/p/645fcad8988dc9c17bee4c7a6e8027d2.jpg
CARI SAYUR - Ubi Putih [1 kg],7600,121239277,CARI SAYUR,1157368055,TRUE,https://id-test-11.slatic.net/p/6520def83c0a44d43c5496ad8c54cd25.jpg
Buah Markisa Segar 1kg / Amefurashi,7600,4484,No Brand,5594452393,TRUE,https://filebroker-cdn.lazada.co.id/kf/S4b9fa2f06b144557a2a5435f4ca80df4j.jpg
Sereh segar 1kg,7600,4484,No Brand,6448216876,TRUE,https://filebroker-cdn.lazada.co.id/kf/S4c10803e2d734c3aba21b86a94e6ba915.jpg
Manisan Buah Pala Kering 200 gram,7612,4484,No Brand,450934850,TRUE,https://id-test-11.slatic.net/p/03309faca7a196563b2580d4fc303156.jpg
GEMBILI KETAN PULEN DAN GURIH / UMBI GEMBILI  JAWA 1KG,7689,4484,No Brand,6184726103,TRUE,https://filebroker-cdn.lazada.co.id/kf/Scfd59b36fd4d4819822185473f5735d39.jpg
terong belanda terong kori  manis asam segarrr,7700,4484,No Brand,6411378471,TRUE,https://filebroker-cdn.lazada.co.id/kf/S6f79e4e51a514c818211313ca9f5e74fO.jpg
jeruk nipis 500 gram,7750,4484,No Brand,6216472907,TRUE,https://filebroker-cdn.lazada.co.id/kf/S7d4930aad9764898b2c7f62e3f22d90bY.jpg
kencur atau cikur ALAMI FRESH 500GR 250GR,7772,4484,No Brand,4836066807,TRUE,https://id-test-11.slatic.net/p/08c87b1630d0b2fd5754f25166494189.jpg
PELEPAH LIDAH BUAYA ORGANIK JUMBO 500 GR BELI 5 GRATIS 1,7780,4484,No Brand,5773002510,TRUE,https://filebroker-cdn.lazada.co.id/kf/S5def345dfe2c47dcb94a9a0d58b75099f.jpg
jahe merah super segar 1kg,7800,4484,No Brand,6030508694,TRUE,https://sg-test-11.slatic.net/p/7925840ae7725a4d557be1397cd5478c.jpg
Pisang Tanduk Grade A,7800,123771265,KedaiMart,6532316855,TRUE,https://id-test-11.slatic.net/p/059881008c2fd44ef6d83d8937447dcb.jpg
Jeruk Nipis 500gram asem segar alami asli fresh lokal murah |  lime 500 gram - fadhilaberkahofficialstore,7810.6,4484,No Brand,5972318834,TRUE,https://id-test-11.slatic.net/p/6f1d329eb59666c3ad12db1783166b72.jpg
kedongdong segar muda rujak 500gram,7840,4484,No Brand,5652530082,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sd2c75b7c9f1a425b8108966b4d4db75dy.jpg
ubi manohara 1 kg warna kuning manis pulen mempur,7887.71,4484,No Brand,5678390918,TRUE,https://id-test-11.slatic.net/p/cbc41ffd3189d62cf7c4f72648ade94c.jpg
buah cepokan takokak segar murah siap petik,7900,4484,No Brand,6304880284,TRUE,https://filebroker-cdn.lazada.co.id/kf/S0a2bca81dc684db1a7870360fdb459ef6.jpg
PROMO BUAH PARIJOTO SUPER MURAH ASLI LANGSUNG DARI MURIA,7900,4484,No Brand,6184076479,TRUE,https://id-test-11.slatic.net/p/7c9063c4d34acde26ae1c0ccee80a5ef.jpg
manisan pala kering  200gr,7900,4484,No Brand,6069920764,TRUE,https://filebroker-cdn.lazada.co.id/kf/Se4d2ee72df634df0b1c0c6a16861cf66Z.jpg
Kentang 500 Gram,7900,4484,No Brand,6064944239,TRUE,https://id-test-11.slatic.net/p/154c7ae1db768ee42e3e7f45e9433803.jpg
Cabai Gendot 100 gram / 1 ONS,7900,4484,No Brand,1507394955,TRUE,https://id-test-11.slatic.net/p/4c781e6bb2c07b117210eacc619b808c.jpg
KISMIS ASAM MANIS 100gr kismis asem kismis manis kismis golden raisins kismis raisins kismis mutiara kismis dubai buah kismis anggur kering dried fruit kismis nasi kebuli topping cemilan sehat health food kismis 100gr kismis india kismis 100 gr,7900,160753,Kismis,840852608,TRUE,https://id-test-11.slatic.net/p/3d133972403b7aed3b3b91508e522f7b.jpg
singkong ketan 1 kg pulen mempur enak,7904,4484,No Brand,5669148027,TRUE,https://id-test-11.slatic.net/p/c45a4b8d8c9046acd223c59570d01666.jpg
Jahe putih 500gr | Jahe Gajah | Jahe besar | Jahe jumbo| Jahe segar| Jahe Bumbu Dapur| Bahan Masak| minuman herbal| Jahe hangat| Jahe  detok Virus|Obar herbal FLu Batuk Filek| Jahe bibit| Jahe tua| Jahe medan| Wedang Jahe| Wedang ronde,7915,4484,No Brand,4825514417,TRUE,https://id-test-11.slatic.net/p/9446a1194a667abbae1b8bfd6a8af10a.jpg
UBI MADU CILEMBU/ UBI MATANG OVEN UBI MADU CILEMBU/ UBI MADU MANIS LEZAT,7920,4484,No Brand,6492136687,TRUE,https://sg-test-11.slatic.net/p/43a1e4221efc2bb8385778860ceb3d81.png
BAWANG B PUTIH BODAS SEGAR FRESH KILOAN 1kg 1/2kg 1/4kg 250g MURAH KUALITAS PREMIUM PROMO COD,7920,4484,No Brand,6168680878,TRUE,https://id-test-11.slatic.net/p/0c78e6252a6c306516a9e2046bab261b.jpg
Cabe gendot fresh 250 gram cabe gembor cae gendot cabai gembor cabai super gred a di packing pake mesin vakum cabe murah cabe pedas,7920,4484,No Brand,5757094685,TRUE,https://id-test-11.slatic.net/p/26360095d78795af7bbba9e6c3d67714.jpg
jahe lokal tua 250gram,7920,4484,No Brand,4323872674,TRUE,https://id-test-11.slatic.net/p/3ede85d65271921fc3ff8573e115a25e.jpg
JAHE MERAH SEGAR UKURAN SEDANG / KECIL CAMPUR PATAHAN 1 KG,7950,4484,No Brand,5212580721,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sfc836bcca1bc443d9487456f4700d4cbG.jpg
Bawang PUTIH KATING - 250 Gram - LPJ,7950,161410,LPJ,5776820040,TRUE,https://id-test-11.slatic.net/p/a7833a0094d33033a80ede4887a61b90.jpg
Terlaris Daun Genjer/gendot Sayur Murah,7965,4484,No Brand,4918252025,TRUE,https://id-test-11.slatic.net/p/5bb0ddec1e9c1d78675b3c78f4c367d0.jpg
MATENG POHON JERUK LEMON SUPER JERUK INFOR GRADE (A) 1KG JERUK MURAH JERUK OBAT PENURUN BERAT BADAN,7999,4484,No Brand,5510464463,TRUE,https://id-test-11.slatic.net/p/131a2c525b2cbcdecdb90eeba64265ae.jpg
JAHE MERAH SEGAR 1 KG (FULL TUA),8000,4484,No Brand,6654284551,TRUE,https://filebroker-cdn.lazada.co.id/kf/S90588d93195c4dc78093eff9542c36c4z.jpg
Cabai Cabe Rawit Merah / Red Bird's Eye Chili Padi 100gr / 1kg,7999,4484,No Brand,6746072979,TRUE,https://id-test-11.slatic.net/p/2337164878c4d6f9af2c39ea831f3ce4.jpg
jahe merah segar 1kg full tua / jahe merah asli / jahe merah super,8000,4484,No Brand,6530144880,TRUE,https://filebroker-cdn.lazada.co.id/kf/Se2028b41659646f1911f1eaf2346dc1fL.jpg
jahe merah segar 1kg full tua / jahe merah asli / jahe merah super,8000,4484,No Brand,6530136900,TRUE,https://filebroker-cdn.lazada.co.id/kf/S308abd7c146743feb1b2b6a45ce7cf6aX.jpg
jahe merah segar 1kg full tua / jahe merah asli / jahe merah super,8000,4484,No Brand,6530122332,TRUE,https://filebroker-cdn.lazada.co.id/kf/S0941a4c99aca43e1a3b98aaa1ddf97a9q.jpg
Daun Samiloto Kering Kencana Wilis Higienis Organic 50 Gram,8000,4484,No Brand,6251228855,TRUE,https://sg-test-11.slatic.net/p/2b7b49063ffc035611e7423d0fb45b99.jpg
Bawang goreng renyah Langsung Makan 200 gram isi 1 toples,8000,53944,Tidak Ada Merk,6217346497,TRUE,https://id-test-11.slatic.net/p/b4452daee98e7297905f7b4dd6cf16ea.jpg
Temulawak Segar 1 Kg /Temu lawak Organik fresh/Temulawak,8000,4484,No Brand,5868210289,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sd0b897cd5bd74b54b42386573f4d557dY.jpg
Dawang Batak/ BAWANG KUCAI atu bisa disebut juga HOSAYA SEGAR,8000,4484,No Brand,6556122778,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sb242fe5a4ed4414486e94698f539a9f1g.jpg
jamur kuping basah 500gr super MURAH..!!!,8000,4484,No Brand,6510740450,TRUE,https://sg-test-11.slatic.net/p/f71cce86a2bb20db563654d1398e7dad.jpg
sayur wortel pangalengan 1kg fres,8000,4484,No Brand,6316262607,TRUE,https://filebroker-cdn.lazada.co.id/kf/S9133b511cdce498e9473a728728cf13dT.jpg
PAPIR GREEN KING SIZE SLIM PURE ORGANIC HEMP,8000,4484,No Brand,6287046076,TRUE,https://sg-test-11.slatic.net/p/21b88b20f86da1130b0ab96ccea48d73.jpg
Labu Siam Kecil 500 Gram,8000,4484,No Brand,6246270025,TRUE,https://id-test-11.slatic.net/p/0f99e27877480ec33a380e73ac6c8725.jpg
cengkeh menjangan 5 bungkus,8000,4484,No Brand,6191536669,TRUE,https://filebroker-cdn.lazada.co.id/kf/S022e489d819f4d97b0d4a542c14d18e41.jpg
cengkeh menjangan 5 bungkus,8000,4484,No Brand,6059014037,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sa64873381b6b4865af703bb100e829989.jpg
cengkeh klinting 5 bungkus,8000,4484,No Brand,6058990367,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sbd6ac65831f14d2c90e08746b23c58097.jpg
Camelia Grosir Store  Asam jawa Sachet isi 10 sachet,8000,4484,No Brand,6056026935,TRUE,https://filebroker-cdn.lazada.co.id/kf/S3c73ff6ee9f04e11bca65c740dbf4e95N.jpg
Bawang Putih Kating Pretel Kualitas Super 250g / 500 g,8000,4484,No Brand,6022448302,TRUE,https://id-test-11.slatic.net/p/2da4cc943611e9d10aa6aca5bc06c3ee.jpg
CENGKEH KEMASAN ISI 10 PCS,8000,41561,Lokal Brand,5999468278,TRUE,https://sg-test-11.slatic.net/p/d9c5250b3971e9fb67823d7078a2dc07.jpg
bunga bawang sayur asli 500 grm termurah fresh,8000,4484,No Brand,5979064224,TRUE,https://filebroker-cdn.lazada.co.id/kf/S9705a92f09b74f3bac21ccad44b7046eU.jpg
saos GG fill ter 5 ml + botol spray,8000,4484,No Brand,5724224064,TRUE,https://filebroker-cdn.lazada.co.id/kf/S1cecd51058654cabb01599c303a178e9x.jpg
saos GG surya 5 ml + botol spray,8000,4484,No Brand,5724222112,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sf2c3eff571b840048feafe94938e8ce0h.jpg
saos samp.mild 5 ml+ botol spray,8000,4484,No Brand,5724218146,TRUE,https://filebroker-cdn.lazada.co.id/kf/Saec75ce3fc5b4afe92103f86b9db9e2el.jpg
saos zam su 5 ml + botol spray,8000,4484,No Brand,5724208329,TRUE,https://filebroker-cdn.lazada.co.id/kf/S6c4e89798cac4527a2fc4200aa76e0aa4.jpg
biji jenitri rudaksa bisa buat aksesoris gelang kalung isi sekitar 100 pcs  lebih dim campur BELUM DILUBANGIN,8000,4484,No Brand,5682968311,TRUE,https://filebroker-cdn.lazada.co.id/kf/Scf8ad59c2bc740bea6cf9baf48d6fcd0Y.jpg
500gr head lettuce/iceberg fresh,8000,4484,No Brand,5638012834,TRUE,https://filebroker-cdn.lazada.co.id/kf/S317cf288449346678611060625da6fe7R.jpg
Bunga kol freh 500 gr,8000,4484,No Brand,5159246178,TRUE,https://filebroker-cdn.lazada.co.id/kf/S2ec0fd0993fb430aac862ca82a611786j.jpg
saos men toll 5 ml + botol spray,8000,4484,No Brand,5090596788,TRUE,https://filebroker-cdn.lazada.co.id/kf/H46225a7f1f2140b0a83bac3a511f9e01O.jpg
JERUK LEMON CALIFORNIA GRADE C SISA SORTIR 1 Kg | SAYUR DAERAH,8000,4484,No Brand,4991154045,TRUE,https://id-test-11.slatic.net/p/75370abfe2b7e228c1375fd3c4e0c464.jpg
Kacang Hijau Import Ausie 250g,8000,47525,BLUE RIBBON,4928718928,TRUE,https://id-test-11.slatic.net/p/2ed179206f1a639d8bcd709ee136d178.jpg
Kol putih / kubis fresh 1 kg,8000,4484,No Brand,4588190229,TRUE,https://id-test-11.slatic.net/p/1f3b63ea339d9a6f57e949dcc1aa5d19.jpg
saos samsu 5 ml + botol spray,8000,4484,No Brand,4309714365,TRUE,https://filebroker-cdn.lazada.co.id/kf/S597d47fed4924d149e791025acbff5d6V.jpg
saos smp. mild 5 ml + botol spray,8000,4484,No Brand,4309646760,TRUE,https://filebroker-cdn.lazada.co.id/kf/S36e58879e52049c4aa0175038b9bc55cg.jpg
saos GG surya 5 ml + botol spray,8000,4484,No Brand,4309632317,TRUE,https://id-test-11.slatic.net/p/aeb95588e95c36eda17db5c50e0e2333.jpg
saos GG filter 5 ml + botol spray,8000,4484,No Brand,4309566298,TRUE,https://id-test-11.slatic.net/p/404a7e8e7f2087bb1b92ac1ca7eb173e.jpg
saos djrm. super 5 ml + botol spray,8000,4484,No Brand,4309560877,TRUE,https://id-test-11.slatic.net/p/0a06b8477684e9b0ad377433b7a940c2.jpg
DAUN PAKIS SAYUR SEGAR MANTAP 250 Gram BY AKANG AFAN,8000,4484,No Brand,2453394714,TRUE,https://id-test-11.slatic.net/p/fd7b12bc026445655099c12d55941b4d.jpg
Kurma Mesir Madu 250 Gram,8000,4484,No Brand,2178400232,TRUE,https://id-test-11.slatic.net/p/ab6baea7fbc5fc1c7eff4f81a7963d39.png
Ubi Putih 1 Kg,8000,4484,No Brand,1226612453,TRUE,https://id-test-11.slatic.net/p/2cf8bd6ed2f91343e02b069be059e3c1.jpg
CARI SAYUR - Bawang Merah [250 gr],8000,121239277,CARI SAYUR,1043466396,TRUE,https://id-test-11.slatic.net/p/991f7ec21b85a001289acd953771eefb.jpg
Manisan Pepaya 200 Gram,8000,4484,No Brand,827800754,TRUE,https://id-test-11.slatic.net/p/7455b4274ffaec84923d3a9f21c0156a.jpg
buah kedondong segar per 1 pcs,950,4484,No Brand,5785416975,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sba0532482f044b75816b94d5af849e023.jpg
100 Grm Takokak Tekokak Cepokak Terung Terong Pipit Solanum Torvum,2671.48,4484,No Brand,4962998492,TRUE,https://id-test-11.slatic.net/p/0e583c47ce25aad5ba5b8093c3c17239.jpg
Bunga kecombrang/rombeh/bunga honje/honje tua,3900,4484,No Brand,6361352701,TRUE,https://sg-test-11.slatic.net/p/953b15ebcc4e68fd85446e4cf93aadc0.jpg
LEMON CALIFORNIA - Buah Jeruk lemon California Hijau,4000,4484,No Brand,6144106887,TRUE,https://filebroker-cdn.lazada.co.id/kf/S5e53b87a89f94ab68694f07bbc0703d4Z.jpg
Promo petai super harga murah perbiji,4400,4484,No Brand,5816246521,TRUE,https://filebroker-cdn.lazada.co.id/kf/S0fee34a1f97444b2af4fd31e80d377dc2.jpg
2500 Benih biji bayam hijau BONUS pupuk NPK16-16-16 ungul berkualitas,4653,4484,No Brand,5687042566,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sd1ed8acc0ee44544a6792361b92128657.jpg
30 Benih biji terong ungu hibrida BONUS PUPUK NPK16-16-16  F1 tanguh murah,4851,4484,No Brand,5605620015,TRUE,https://filebroker-cdn.lazada.co.id/kf/S9d42536871b3438fabf7bd7896bd0fa4p.jpg
Jengkol Muda Cangkang Segar  1 KG MURAH,5000,4484,No Brand,6389942173,TRUE,https://sg-test-11.slatic.net/p/2d2264744cd74cd5138b6bbf65e2b021.jpg
murah lengkuas segar 1 kg,5000,4484,No Brand,6216506118,TRUE,https://filebroker-cdn.lazada.co.id/kf/S3e387437c80e4e2fad8a7442c212ea46n.jpg
[BEST SELLER] Kismis Hitam Black Raisin 1 Kg Natural Super Food,5000,4484,No Brand,6133966927,TRUE,https://id-test-11.slatic.net/p/6fc0ff3285e9d64f8e6aa74c8a375f94.jpg
belimbing wuluh segar untuk bumbu dapur,5000,4484,No Brand,6041782917,TRUE,https://id-test-11.slatic.net/p/e87cd19fb3768760ab5b5e79fd257390.jpg
"BUAH CEMPOKAK FRESH , LALAPAN KHAS 100 GRAM",5000,4484,No Brand,5856620826,TRUE,https://id-test-11.slatic.net/p/27d29a13903d0d3b6313b315512fd72d.jpg
Kunyit 500 Gram,5400,123771265,KedaiMart,6532212573,TRUE,https://id-test-11.slatic.net/p/59ee803c920753a453e1f8ca56b113eb.jpg
"kencur/cikur, kencur full tua",5500,4484,No Brand,6677704875,TRUE,https://filebroker-cdn.lazada.co.id/kf/S5d5b59e7d92a455f8df7b2bdebc7a3441.jpg
Umbi Talas segar - Umbi Talas Pulen 1 Kg,5500,4484,No Brand,5600716117,TRUE,https://id-test-11.slatic.net/p/4759bbe75a148289788cd60340ea4990.jpg
KELAPA/ BUAH KELAPA KUPAS/ KELAPA TUA,5999,4484,No Brand,5781060325,TRUE,https://id-test-11.slatic.net/p/866133933ddc39419dc9793bc985351b.jpg
daun singkong segar perikat,6000,4484,No Brand,5206214093,TRUE,https://filebroker-cdn.lazada.co.id/kf/S073c17e0e7194ee2a75fb5971fcafc3bP.jpg
500gr Jeruk Lemon California fresh,6500,4484,No Brand,6196930455,TRUE,https://filebroker-cdn.lazada.co.id/kf/S489546bdec87480db5027265693229ccm.jpg
Temu Mangga 500gr- Kunyit Putih Mangga Segar Curcuma Mangga,6750,4484,No Brand,5694422941,TRUE,https://id-test-11.slatic.net/p/44aa1af635dbc52af44d995f6eb7bb51.jpg
Cabe Hijau Keriting Segar / Cabai Hijau Keriting,7000,4484,No Brand,6305614844,TRUE,https://sg-test-11.slatic.net/p/e9b1d7aafd32c7ceba868bfdf0f4f1fb.jpg
Bawang Putih protol 1 kg FRESH,7000,4484,No Brand,6265256491,TRUE,https://sg-test-11.slatic.net/p/4bb8ed3f1e21966b2e042ceed0042e93.jpg
"[ PROMO RAMADAN ] KURMA KHALAS SAAD PREMIUM KORMA MESIR , 100% ASLI PILIHAN TERBAIK GROSIR & ECERAN",7036,4484,No Brand,5044878594,TRUE,https://id-test-11.slatic.net/p/4cb37ee57c88bb67bea0177598516c8b.png
SINGKONG MENTAH SEGAR 2 KG SINGKONG PULEN KETELA MURAH,7500,4484,No Brand,6615982783,TRUE,https://filebroker-cdn.lazada.co.id/kf/S891022264f634affb3d7ad0811a6f890M.jpg
GRATIS ONGKIR BAWANG PUTIH SUPER 1 KG MURAH KILOAN BIASA SEGAR TANPA KUPAS 500 GRAM,7500,4484,No Brand,6386896097,TRUE,https://sg-test-11.slatic.net/p/b78eae4464190547c849a8a029b0d3e2.jpg
Tebu kuning manis besar 500 gram,7920,4484,No Brand,6448068429,TRUE,https://id-test-11.slatic.net/p/e7a074c5bb90af451d289207ba966bfe.jpg
Bawang Putih Biasa Super 250gr,7920,4484,No Brand,5063678752,TRUE,https://filebroker-cdn.lazada.co.id/kf/H45ded40e105245a3b3b465d4912deb1e1.jpg
buah ciplukan segar asli (100gr) terdekat termurah,8000,4484,No Brand,6103614570,TRUE,https://filebroker-cdn.lazada.co.id/kf/S9a73a7d909ac48349d00dbe5be80493bw.jpg
wortel sayur asli 1 kg termurah terdekat,8000,4484,No Brand,5765986903,TRUE,https://filebroker-cdn.lazada.co.id/kf/Safafd483a4fc47a5a789dc14ad7ba7d5I.jpg
cengkeh klinting 5 bungkus,8000,4484,No Brand,5724152733,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sda87c80f10cd4522b9a2d2c5a619a308G.jpg
cengkeh menjangan isi 5 bungkus,8000,4484,No Brand,5724122923,TRUE,https://filebroker-cdn.lazada.co.id/kf/S0732678a01434568badf5ed2aa5d360fv.jpg
Kurma Naghal Kemasan Box 200gram / buah kurma / Kurma Naghal,8000,4484,No Brand,1465504148,TRUE,https://id-test-11.slatic.net/p/bf47f4aee50c94059fbc8df63215cfda.jpg
jahe merah full tua bagus di jamin segar 1 kg,8000,4484,No Brand,6680134347,TRUE,https://filebroker-cdn.lazada.co.id/kf/Sdb54e63cd080457ca70f35cdc93ad638G.jpg
"JAHE MERAH SEGAR UKURAN SEDANG, KECIL & PATAHAN 1 KG",8000,4484,No Brand,5575552720,TRUE,https://filebroker-cdn.lazada.co.id/kf/S203fa7c99f5845edaecc32f136aebcbbf.jpg
ubi jalar kulit luar merah dalam isi putih/ubi manalaggi /ubi japan 1 kg,8004.31,4484,No Brand,5502850633,TRUE,https://id-test-11.slatic.net/p/ee85d965ea5b6c8209e816d73021d1cc.jpg
JAHE MERAH SUPER SEGAR BERAT 1 KG,8019,4484,No Brand,6152076582,TRUE,https://sg-test-11.slatic.net/p/8027f91eebf37d6e7591ed052d27860d.jpg
Bawang Bombay Grade A kecil 500 gram-01,8053,4484,No Brand,6079190962,TRUE,https://id-test-11.slatic.net/p/dacf75c921ea052163dd4a326667a87f.jpg
Bawang Bombay Grade A kecil 500 gram(promo),8053,4484,No Brand,2322608954,TRUE,https://id-test-11.slatic.net/p/dacf75c921ea052163dd4a326667a87f.jpg
Jahe merah Medan 1kg  original  Jahe merah super  Jahe merah asli Jahe merah segar Jahe merah hasil alam Jahe lokal jawa tua minuman herbal Jamu herbal minuman penghangat resep sehat JSR,8077,4484,No Brand,5917406177,TRUE,https://sg-test-11.slatic.net/p/94a413686e0e6a814a8612b130bbc99f.jpg
COD Kurma Nghal Kemasan box 200gr / buah Kurma / Kurma Naghal,8199,4484,No Brand,875404814,TRUE,https://id-test-11.slatic.net/p/ee197408eb562c0fac94ea6ae34a227d.jpg
CARI SAYUR - Sawi Putih [1 kg],8200,121239277,CARI SAYUR,1169488319,TRUE,https://id-test-11.slatic.net/p/25a7228ecb88d417326fd1265f9b5bf7.jpg
Wortel Brastagi Super (S1) - Ukuran Sedang 500 gram-03,8250,4484,No Brand,5571052179,TRUE,https://id-test-11.slatic.net/p/5e9aa49c7bbe4531dc00a82bc6cbe285.jpg
bawang putih 1kg murah| BAWANG PUTIH bersih 1KG 500gr| bawang putih kotor 1kg 500gr EKONOMIS SEGAR FRESH BERSIH NATURAL BUMBU DAPUR,8261.15,4484,No Brand,5665542752,TRUE,https://id-test-11.slatic.net/p/604babeaf1e19488ebd2bdb5070afbf2.jpg
CARI SAYUR - Petai Papan [1 pcs],8300,121239277,CARI SAYUR,4701158419,TRUE,https://id-test-11.slatic.net/p/854094db59fd5493460ed7230b0a66ab.jpg
CARI SAYUR - Pare [500 gr],8300,121239277,CARI SAYUR,1169616431,TRUE,https://id-test-11.slatic.net/p/0efaf1cbb63176ae4b5549acfbba96fc.jpg
CARI SAYUR - Wortel Super [500 gr],8300,121239277,CARI SAYUR,1157308589,TRUE,https://id-test-11.slatic.net/p/65065da7e8502038e542d5f0b5f57491.jpg
Kentang Rendang 1 kg fresh,8300,4484,No Brand,1575848976,TRUE,https://id-test-11.slatic.net/p/5730f5c8118bde059fa2f0dccc9d34da.jpg
CARI SAYUR - Nanas Madu [1 pcs],8300,121239277,CARI SAYUR,5639894104,TRUE,https://id-test-11.slatic.net/p/f986c1852cdc2ccc9eefbed9d70c10bd.jpg
Kurma Mesir Madu ASLI Kualitas Premium 250 gram Atau 1/4 kg Bisa Oleh-oleh Haji dan Umroh,8345.7,4484,No Brand,4683082163,TRUE,https://id-test-11.slatic.net/p/ef0caa9f4a803034b99fc3a4f4ef64ef.jpg
ubi jalar ubi  manalagi 1 kg enak manis pulen mempur,8406.6,4484,No Brand,5688392240,TRUE,https://id-test-11.slatic.net/p/ee85d965ea5b6c8209e816d73021d1cc.jpg
